Opção,Ano,Categoria,Cultivar,Quantidade(Kg.)
Viniferas,1973,BRANCAS E ROSADAS,Burger,-
Viniferas,1973,BRANCAS E ROSADAS,Chardonnay,-
Viniferas,1973,BRANCAS E ROSADAS,Chasselas,-
Viniferas,1973,BRANCAS E ROSADAS,Chenin Blanc,-
Viniferas,1973,BRANCAS E ROSADAS,Clairette(1),94.006
Viniferas,1973,BRANCAS E ROSADAS,Colombard,-
Viniferas,1973,BRANCAS E ROSADAS,Flora,-
Viniferas,1973,BRANCAS E ROSADAS,Garganega,-
Viniferas,1973,BRANCAS E ROSADAS,Gewurztraminer,-
Viniferas,1973,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1973,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1973,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1973,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1973,BRANCAS E ROSADAS,Malvasia,645.868
Viniferas,1973,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1973,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1973,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1973,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1973,BRANCAS E ROSADAS,Malvasia di Candia,-
Viniferas,1973,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1973,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1973,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1973,BRANCAS E ROSADAS,Moscato Branco,3.490.996
Viniferas,1973,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1973,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1973,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1973,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1973,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1973,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1973,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1973,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,1973,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1973,BRANCAS E ROSADAS,Ora,-
Viniferas,1973,BRANCAS E ROSADAS,Palomino,-
Viniferas,1973,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1973,BRANCAS E ROSADAS,Peverella,1.416.283
Viniferas,1973,BRANCAS E ROSADAS,Pinot Blanc,-
Viniferas,1973,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1973,BRANCAS E ROSADAS,Prosecco,-
Viniferas,1973,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,1973,BRANCAS E ROSADAS,Riesling Italico,402.329
Viniferas,1973,BRANCAS E ROSADAS,Riesling Renano,-
Viniferas,1973,BRANCAS E ROSADAS,Sauvignon Blanc(2),12.886
Viniferas,1973,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1973,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,1973,BRANCAS E ROSADAS,Semillon,20.447
Viniferas,1973,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1973,BRANCAS E ROSADAS,Sylvaner,-
Viniferas,1973,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1973,BRANCAS E ROSADAS,Trebbiano,5.722.394
Viniferas,1973,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1973,BRANCAS E ROSADAS,Verdea,1.864
Viniferas,1973,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1973,BRANCAS E ROSADAS,Verdiso,-
Viniferas,1973,BRANCAS E ROSADAS,Vermentino,6.153
Viniferas,1973,BRANCAS E ROSADAS,Vernaccia,65.995
Viniferas,1973,BRANCAS E ROSADAS,Viogner,-
Viniferas,1973,BRANCAS E ROSADAS,Viognier,-
Viniferas,1973,BRANCAS E ROSADAS,Outras(3),334.680
Viniferas,1974,TINTAS,-,17.457.849
Viniferas,1974,TINTAS,Alicante Bouschet,-
Viniferas,1974,TINTAS,Ancelota,-
Viniferas,1974,TINTAS,Aramon,-
Viniferas,1974,TINTAS,Alfrocheiro,-
Viniferas,1974,TINTAS,Arinarnoa,-
Viniferas,1974,TINTAS,Aspirant Bouschet,-
Viniferas,1974,TINTAS,Barbera,8.334.170
Viniferas,1974,TINTAS,Bonarda,1.888.558
Viniferas,1974,TINTAS,Cabernet Franc,2.909.343
Viniferas,1974,TINTAS,Cabernet Sauvignon,-
Viniferas,1974,TINTAS,Caladoc,-
Viniferas,1974,TINTAS,Campanario,-
Viniferas,1974,TINTAS,Canaiolo,372.657
Viniferas,1974,TINTAS,Carignan,4.535
Viniferas,1974,TINTAS,Carmenere,33.114
Viniferas,1974,TINTAS,Castelão,-
Viniferas,1974,TINTAS,Corvina,-
Viniferas,1974,TINTAS,Croatina,-
Viniferas,1974,TINTAS,Cinsaut,-
Viniferas,1974,TINTAS,Dom Felder,-
Viniferas,1974,TINTAS,Dolcetto,-
Viniferas,1974,TINTAS,Durif,-
Viniferas,1974,TINTAS,Egiodola,-
Viniferas,1974,TINTAS,Ekigaina,-
Viniferas,1974,TINTAS,Festival (Sugraone),-
Viniferas,1974,TINTAS,Franconia,-
Viniferas,1974,TINTAS,Freisa,713
Viniferas,1974,TINTAS,Gamay St Romain,-
Viniferas,1974,TINTAS,Gamay Beaujolais,-
Viniferas,1974,TINTAS,Grand Noir,-
Viniferas,1974,TINTAS,Grenache,19.945
Viniferas,1974,TINTAS,Jaen,-
Viniferas,1974,TINTAS,Lagrein,-
Viniferas,1974,TINTAS,Lambrusco,-
Viniferas,1974,TINTAS,Malbec,6.167
Viniferas,1974,TINTAS,Marzemina,136.790
Viniferas,1974,TINTAS,Merlot,1.050.036
Viniferas,1974,TINTAS,Marselan,-
Viniferas,1974,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1974,TINTAS,Molinera,-
Viniferas,1974,TINTAS,Montepulciano,-
Viniferas,1974,TINTAS,Moscato Bailey,-
Viniferas,1974,TINTAS,Napa Gamay,-
Viniferas,1974,TINTAS,Nebbiolo,-
Viniferas,1974,TINTAS,Petit Verdot,-
Viniferas,1974,TINTAS,Petite Sirah,-
Viniferas,1974,TINTAS,Pinotage,-
Viniferas,1974,TINTAS,Pinot Noir,18.178
Viniferas,1974,TINTAS,Pinot Saint George,-
Viniferas,1974,TINTAS,Piriquita,-
Viniferas,1974,TINTAS,Primitivo,-
Viniferas,1974,TINTAS,Rebo,-
Viniferas,1974,TINTAS,Refosco,-
Viniferas,1974,TINTAS,Rondinella,-
Viniferas,1974,TINTAS,Ruby Cabernet,-
Viniferas,1974,TINTAS,Sangiovese,59.834
Viniferas,1974,TINTAS,Saperavi,-
Viniferas,1974,TINTAS,Sira (falsa),2.623.809
Viniferas,1974,TINTAS,Tannat,-
Viniferas,1974,TINTAS,Tempranillo,-
Viniferas,1974,TINTAS,Teroldego,-
Viniferas,1974,TINTAS,Torrontes,-
Viniferas,1974,TINTAS,Tinta Barroca,-
Viniferas,1974,TINTAS,Tinta Roriz,-
Viniferas,1974,TINTAS,Touriga Francesa,-
Viniferas,1974,TINTAS,Touriga Nacional,-
Viniferas,1974,TINTAS,Tinta Madeira,-
Viniferas,1974,TINTAS,Tintoria,-
Viniferas,1974,TINTAS,Trincdeira,-
Viniferas,1974,TINTAS,Trousseau,-
Viniferas,1974,TINTAS,Zinfandel,-
Viniferas,1974,TINTAS,Outras1,-
Viniferas,1974,BRANCAS E ROSADAS,-,25.625.874
Viniferas,1974,BRANCAS E ROSADAS,Aliatico,-
Viniferas,1974,BRANCAS E ROSADAS,Aligote,618
Viniferas,1974,BRANCAS E ROSADAS,Altesse,-
Viniferas,1974,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,1974,BRANCAS E ROSADAS,Arriloba,-
Viniferas,1974,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,1974,BRANCAS E ROSADAS,Burger,-
Viniferas,1974,BRANCAS E ROSADAS,Chardonnay,-
Viniferas,1974,BRANCAS E ROSADAS,Chasselas,-
Viniferas,1974,BRANCAS E ROSADAS,Chenin Blanc,-
Viniferas,1974,BRANCAS E ROSADAS,Clairette(1),116.154
Viniferas,1974,BRANCAS E ROSADAS,Colombard,-
Viniferas,1974,BRANCAS E ROSADAS,Flora,-
Viniferas,1974,BRANCAS E ROSADAS,Garganega,-
Viniferas,1974,BRANCAS E ROSADAS,Gewurztraminer,-
Viniferas,1974,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1974,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1974,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1974,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1974,BRANCAS E ROSADAS,Malvasia,795.847
Viniferas,1974,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1974,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1974,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1974,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1974,BRANCAS E ROSADAS,Malvasia di Candia,-
Viniferas,1974,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1974,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1974,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1974,BRANCAS E ROSADAS,Moscato Branco,10.348.989
Viniferas,1974,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1974,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1974,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1974,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1974,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1974,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1974,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1974,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,1974,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1974,BRANCAS E ROSADAS,Ora,-
Viniferas,1974,BRANCAS E ROSADAS,Palomino,-
Viniferas,1974,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1974,BRANCAS E ROSADAS,Peverella,1.596.138
Viniferas,1974,BRANCAS E ROSADAS,Pinot Blanc,-
Viniferas,1974,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1974,BRANCAS E ROSADAS,Prosecco,-
Viniferas,1974,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,1974,BRANCAS E ROSADAS,Riesling Italico,1.413.722
Viniferas,1974,BRANCAS E ROSADAS,Riesling Renano,-
Viniferas,1974,BRANCAS E ROSADAS,Sauvignon Blanc(2),71.812
Viniferas,1974,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1974,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,1974,BRANCAS E ROSADAS,Semillon,91.675
Viniferas,1974,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1974,BRANCAS E ROSADAS,Sylvaner,-
Viniferas,1974,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1974,BRANCAS E ROSADAS,Trebbiano,10.863.544
Viniferas,1974,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1974,BRANCAS E ROSADAS,Verdea,3.216
Viniferas,1974,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1974,BRANCAS E ROSADAS,Verdiso,-
Viniferas,1974,BRANCAS E ROSADAS,Vermentino,8.954
Viniferas,1974,BRANCAS E ROSADAS,Vernaccia,114.553
Viniferas,1974,BRANCAS E ROSADAS,Viogner,-
Viniferas,1974,BRANCAS E ROSADAS,Viognier,-
Viniferas,1974,BRANCAS E ROSADAS,Outras(3),200.652
Viniferas,1975,TINTAS,-,22.593.885
Viniferas,1975,TINTAS,Alicante Bouschet,-
Viniferas,1975,TINTAS,Ancelota,-
Viniferas,1975,TINTAS,Aramon,-
Viniferas,1975,TINTAS,Alfrocheiro,-
Viniferas,1975,TINTAS,Arinarnoa,-
Viniferas,1975,TINTAS,Aspirant Bouschet,-
Viniferas,1975,TINTAS,Barbera,9.017.873
Viniferas,1975,TINTAS,Bonarda,2.564.146
Viniferas,1975,TINTAS,Cabernet Franc,4.262.538
Viniferas,1975,TINTAS,Cabernet Sauvignon,-
Viniferas,1975,TINTAS,Caladoc,-
Viniferas,1975,TINTAS,Campanario,-
Viniferas,1975,TINTAS,Canaiolo,730.961
Viniferas,1975,TINTAS,Carignan,-
Viniferas,1975,TINTAS,Carmenere,54.120
Viniferas,1975,TINTAS,Castelão,-
Viniferas,1975,TINTAS,Corvina,-
Viniferas,1975,TINTAS,Croatina,-
Viniferas,1975,TINTAS,Cinsaut,-
Viniferas,1975,TINTAS,Dom Felder,-
Viniferas,1975,TINTAS,Dolcetto,-
Viniferas,1975,TINTAS,Durif,-
Viniferas,1975,TINTAS,Egiodola,-
Viniferas,1975,TINTAS,Ekigaina,-
Viniferas,1975,TINTAS,Festival (Sugraone),-
Viniferas,1975,TINTAS,Franconia,-
Viniferas,1975,TINTAS,Freisa,1.713
Viniferas,1975,TINTAS,Gamay St Romain,3.498
Viniferas,1975,TINTAS,Gamay Beaujolais,-
Viniferas,1975,TINTAS,Grand Noir,3.056
Viniferas,1975,TINTAS,Grenache,30.867
Viniferas,1975,TINTAS,Jaen,-
Viniferas,1975,TINTAS,Lagrein,-
Viniferas,1975,TINTAS,Lambrusco,-
Viniferas,1975,TINTAS,Malbec,2.012
Viniferas,1975,TINTAS,Marzemina,132.188
Viniferas,1975,TINTAS,Merlot,1.409.406
Viniferas,1975,TINTAS,Marselan,-
Viniferas,1975,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1975,TINTAS,Molinera,-
Viniferas,1975,TINTAS,Montepulciano,-
Viniferas,1975,TINTAS,Moscato Bailey,-
Viniferas,1975,TINTAS,Napa Gamay,-
Viniferas,1975,TINTAS,Nebbiolo,-
Viniferas,1975,TINTAS,Petit Verdot,-
Viniferas,1975,TINTAS,Petite Sirah,-
Viniferas,1975,TINTAS,Pinotage,-
Viniferas,1975,TINTAS,Pinot Noir,14.724
Viniferas,1975,TINTAS,Pinot Saint George,-
Viniferas,1975,TINTAS,Piriquita,-
Viniferas,1975,TINTAS,Primitivo,-
Viniferas,1975,TINTAS,Rebo,-
Viniferas,1975,TINTAS,Refosco,-
Viniferas,1975,TINTAS,Rondinella,-
Viniferas,1975,TINTAS,Ruby Cabernet,-
Viniferas,1975,TINTAS,Sangiovese,63.279
Viniferas,1975,TINTAS,Saperavi,-
Viniferas,1975,TINTAS,Sira (falsa),4.303.504
Viniferas,1975,TINTAS,Tannat,-
Viniferas,1975,TINTAS,Tempranillo,-
Viniferas,1975,TINTAS,Teroldego,-
Viniferas,1975,TINTAS,Torrontes,-
Viniferas,1975,TINTAS,Tinta Barroca,-
Viniferas,1975,TINTAS,Tinta Roriz,-
Viniferas,1975,TINTAS,Touriga Francesa,-
Viniferas,1975,TINTAS,Touriga Nacional,-
Viniferas,1975,TINTAS,Tinta Madeira,-
Viniferas,1975,TINTAS,Tintoria,-
Viniferas,1975,TINTAS,Trincdeira,-
Viniferas,1975,TINTAS,Trousseau,-
Viniferas,1975,TINTAS,Zinfandel,-
Viniferas,1975,TINTAS,Outras1,-
Viniferas,1975,BRANCAS E ROSADAS,-,29.361.700
Viniferas,1975,BRANCAS E ROSADAS,Aliatico,-
Viniferas,1975,BRANCAS E ROSADAS,Aligote,5.009
Viniferas,1975,BRANCAS E ROSADAS,Altesse,-
Viniferas,1975,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,1975,BRANCAS E ROSADAS,Arriloba,-
Viniferas,1975,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,1975,BRANCAS E ROSADAS,Burger,-
Viniferas,1975,BRANCAS E ROSADAS,Chardonnay,-
Viniferas,1975,BRANCAS E ROSADAS,Chasselas,-
Viniferas,1975,BRANCAS E ROSADAS,Chenin Blanc,-
Viniferas,1975,BRANCAS E ROSADAS,Clairette(1),139.266
Viniferas,1975,BRANCAS E ROSADAS,Colombard,-
Viniferas,1975,BRANCAS E ROSADAS,Flora,-
Viniferas,1975,BRANCAS E ROSADAS,Garganega,-
Viniferas,1975,BRANCAS E ROSADAS,Gewurztraminer,-
Viniferas,1975,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1975,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1975,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1975,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1975,BRANCAS E ROSADAS,Malvasia,1.405.733
Viniferas,1975,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1975,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1975,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1975,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1975,BRANCAS E ROSADAS,Malvasia di Candia,-
Viniferas,1975,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1975,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1975,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1975,BRANCAS E ROSADAS,Moscato Branco,8.716.599
Viniferas,1975,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1975,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1975,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1975,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1975,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1975,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1975,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1975,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,1975,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1975,BRANCAS E ROSADAS,Ora,-
Viniferas,1975,BRANCAS E ROSADAS,Palomino,715
Viniferas,1975,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1975,BRANCAS E ROSADAS,Peverella,2.648.598
Viniferas,1975,BRANCAS E ROSADAS,Pinot Blanc,479
Viniferas,1975,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1975,BRANCAS E ROSADAS,Prosecco,-
Viniferas,1975,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,1975,BRANCAS E ROSADAS,Riesling Italico,1.549.553
Viniferas,1975,BRANCAS E ROSADAS,Riesling Renano,-
Viniferas,1975,BRANCAS E ROSADAS,Sauvignon Blanc(2),43.487
Viniferas,1975,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1975,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,1975,BRANCAS E ROSADAS,Semillon,99.569
Viniferas,1975,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1975,BRANCAS E ROSADAS,Sylvaner,-
Viniferas,1975,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1975,BRANCAS E ROSADAS,Trebbiano,14.335.368
Viniferas,1975,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1975,BRANCAS E ROSADAS,Verdea,4.264
Viniferas,1975,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1975,BRANCAS E ROSADAS,Verdiso,-
Viniferas,1975,BRANCAS E ROSADAS,Vermentino,7.070
Viniferas,1975,BRANCAS E ROSADAS,Vernaccia,135.975
Viniferas,1975,BRANCAS E ROSADAS,Viogner,-
Viniferas,1975,BRANCAS E ROSADAS,Viognier,-
Viniferas,1975,BRANCAS E ROSADAS,Outras(3),270.015
Viniferas,1976,TINTAS,-,20.265.190
Viniferas,1976,TINTAS,Alicante Bouschet,-
Viniferas,1976,TINTAS,Ancelota,-
Viniferas,1976,TINTAS,Aramon,-
Viniferas,1976,TINTAS,Alfrocheiro,-
Viniferas,1976,TINTAS,Arinarnoa,-
Viniferas,1976,TINTAS,Aspirant Bouschet,-
Viniferas,1976,TINTAS,Barbera,7.406.493
Viniferas,1976,TINTAS,Bonarda,2.280.229
Viniferas,1976,TINTAS,Cabernet Franc,4.813.859
Viniferas,1976,TINTAS,Cabernet Sauvignon,-
Viniferas,1976,TINTAS,Caladoc,-
Viniferas,1976,TINTAS,Campanario,-
Viniferas,1976,TINTAS,Canaiolo,300.405
Viniferas,1976,TINTAS,Carignan,-
Viniferas,1976,TINTAS,Carmenere,35.879
Viniferas,1976,TINTAS,Castelão,-
Viniferas,1976,TINTAS,Corvina,-
Viniferas,1976,TINTAS,Croatina,-
Viniferas,1976,TINTAS,Cinsaut,-
Viniferas,1976,TINTAS,Dom Felder,-
Viniferas,1976,TINTAS,Dolcetto,-
Viniferas,1976,TINTAS,Durif,-
Viniferas,1976,TINTAS,Egiodola,-
Viniferas,1976,TINTAS,Ekigaina,-
Viniferas,1976,TINTAS,Festival (Sugraone),-
Viniferas,1976,TINTAS,Franconia,-
Viniferas,1976,TINTAS,Freisa,1.098
Viniferas,1976,TINTAS,Gamay St Romain,-
Viniferas,1976,TINTAS,Gamay Beaujolais,-
Viniferas,1976,TINTAS,Grand Noir,1.787
Viniferas,1976,TINTAS,Grenache,1.541
Viniferas,1976,TINTAS,Jaen,-
Viniferas,1976,TINTAS,Lagrein,-
Viniferas,1976,TINTAS,Lambrusco,-
Viniferas,1976,TINTAS,Malbec,1.992
Viniferas,1976,TINTAS,Marzemina,129.224
Viniferas,1976,TINTAS,Merlot,1.538.351
Viniferas,1976,TINTAS,Marselan,-
Viniferas,1976,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1976,TINTAS,Molinera,-
Viniferas,1976,TINTAS,Montepulciano,-
Viniferas,1976,TINTAS,Moscato Bailey,-
Viniferas,1976,TINTAS,Napa Gamay,-
Viniferas,1976,TINTAS,Nebbiolo,-
Viniferas,1976,TINTAS,Petit Verdot,-
Viniferas,1976,TINTAS,Petite Sirah,-
Viniferas,1976,TINTAS,Pinotage,-
Viniferas,1976,TINTAS,Pinot Noir,2.204
Viniferas,1976,TINTAS,Pinot Saint George,-
Viniferas,1976,TINTAS,Piriquita,-
Viniferas,1976,TINTAS,Primitivo,-
Viniferas,1976,TINTAS,Rebo,-
Viniferas,1976,TINTAS,Refosco,-
Viniferas,1976,TINTAS,Rondinella,-
Viniferas,1976,TINTAS,Ruby Cabernet,-
Viniferas,1976,TINTAS,Sangiovese,46.663
Viniferas,1976,TINTAS,Saperavi,-
Viniferas,1976,TINTAS,Sira (falsa),3.705.465
Viniferas,1976,TINTAS,Tannat,-
Viniferas,1976,TINTAS,Tempranillo,-
Viniferas,1976,TINTAS,Teroldego,-
Viniferas,1976,TINTAS,Torrontes,-
Viniferas,1976,TINTAS,Tinta Barroca,-
Viniferas,1976,TINTAS,Tinta Roriz,-
Viniferas,1976,TINTAS,Touriga Francesa,-
Viniferas,1976,TINTAS,Touriga Nacional,-
Viniferas,1976,TINTAS,Tinta Madeira,-
Viniferas,1976,TINTAS,Tintoria,-
Viniferas,1976,TINTAS,Trincdeira,-
Viniferas,1976,TINTAS,Trousseau,-
Viniferas,1976,TINTAS,Zinfandel,-
Viniferas,1976,TINTAS,Outras1,-
Viniferas,1976,BRANCAS E ROSADAS,-,29.805.536
Viniferas,1976,BRANCAS E ROSADAS,Aliatico,-
Viniferas,1976,BRANCAS E ROSADAS,Aligote,372
Viniferas,1976,BRANCAS E ROSADAS,Altesse,-
Viniferas,1976,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,1976,BRANCAS E ROSADAS,Arriloba,-
Viniferas,1976,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,1976,BRANCAS E ROSADAS,Burger,-
Viniferas,1976,BRANCAS E ROSADAS,Chardonnay,-
Viniferas,1976,BRANCAS E ROSADAS,Chasselas,271
Viniferas,1976,BRANCAS E ROSADAS,Chenin Blanc,-
Viniferas,1976,BRANCAS E ROSADAS,Clairette(1),144.596
Viniferas,1976,BRANCAS E ROSADAS,Colombard,-
Viniferas,1976,BRANCAS E ROSADAS,Flora,-
Viniferas,1976,BRANCAS E ROSADAS,Garganega,-
Viniferas,1976,BRANCAS E ROSADAS,Gewurztraminer,-
Viniferas,1976,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1976,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1976,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1976,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1976,BRANCAS E ROSADAS,Malvasia,332.150
Viniferas,1976,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1976,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1976,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1976,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1976,BRANCAS E ROSADAS,Malvasia di Candia,-
Viniferas,1976,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1976,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1976,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1976,BRANCAS E ROSADAS,Moscato Branco,9.297.817
Viniferas,1976,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1976,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1976,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1976,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1976,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1976,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1976,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1976,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,1976,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1976,BRANCAS E ROSADAS,Ora,-
Viniferas,1976,BRANCAS E ROSADAS,Palomino,-
Viniferas,1976,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1976,BRANCAS E ROSADAS,Peverella,1.908.436
Viniferas,1976,BRANCAS E ROSADAS,Pinot Blanc,2.066
Viniferas,1976,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1976,BRANCAS E ROSADAS,Prosecco,-
Viniferas,1976,BRANCAS E ROSADAS,Red Veltliner,-
Viniferas,1976,BRANCAS E ROSADAS,Riesling Italico,1.505.603
Viniferas,1976,BRANCAS E ROSADAS,Riesling Renano,-
Viniferas,1976,BRANCAS E ROSADAS,Sauvignon Blanc(2),66.163
Viniferas,1976,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1976,BRANCAS E ROSADAS,Seara Nova,-
Viniferas,1976,BRANCAS E ROSADAS,Semillon,227.838
Viniferas,1976,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1976,BRANCAS E ROSADAS,Sylvaner,-
Viniferas,1976,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1976,BRANCAS E ROSADAS,Trebbiano,14.078.518
Viniferas,1976,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1976,BRANCAS E ROSADAS,Verdea,2.648
Viniferas,1976,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1976,BRANCAS E ROSADAS,Verdiso,-
Viniferas,1976,BRANCAS E ROSADAS,Vermentino,6.478
Viniferas,1976,BRANCAS E ROSADAS,Vernaccia,142.787
Viniferas,1976,BRANCAS E ROSADAS,Viogner,-
Viniferas,1976,BRANCAS E ROSADAS,Viognier,-
Viniferas,1976,BRANCAS E ROSADAS,Outras(3),2.089.793
