Ano,Categoria,Produto,Quantidade(L.)
2018,DERIVADOS,Compostos,-
2018,DERIVADOS,Jeropiga,-
2018,DERIVADOS,Filtrado,-
2018,DERIVADOS,Frisante,-
2018,DERIVADOS,Vinho leve,8.000
2018,DERIVADOS,Vinho licoroso,124.303
2018,DERIVADOS,Brandy,-
2018,DERIVADOS,Destilado,680
2018,DERIVADOS,Bagaceira,2.100
2018,DERIVADOS,Licor de bagaceira,-
2018,DERIVADOS,Vinagre,25.367
2018,DERIVADOS,Borra líquida,255.100
2018,DERIVADOS,Borra seca,70.480
2018,DERIVADOS,Vinho Composto,-
2018,DERIVADOS,Pisco,-
2018,DERIVADOS,Vinho orgânico,-
2018,DERIVADOS,Espumante orgânico,-
2018,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2018,DERIVADOS,Vinho acidificado,-
2018,DERIVADOS,Mosto parcialmente fermentado,-
2018,DERIVADOS,Outros derivados,-
2019,VINHO DE MESA,-,144.629.737
2019,VINHO DE MESA,Tinto,121.045.115
2019,VINHO DE MESA,Branco,22.032.828
2019,VINHO DE MESA,Rosado,1.551.794
2019,VINHO FINO DE MESA (VINIFERA),-,37.615.422
2019,VINHO FINO DE MESA (VINIFERA),Tinto,17.389.377
2019,VINHO FINO DE MESA (VINIFERA),Branco,18.193.055
2019,VINHO FINO DE MESA (VINIFERA),Rosado,2.032.990
2019,SUCO,-,77.805.352
2019,SUCO,Suco de uva integral,50.239.767
2019,SUCO,Suco de uva concentrado,26.861.009
2019,SUCO,Suco de uva adoçado,120.320
2019,SUCO,Suco de uva orgânico,-
2019,SUCO,Suco de uva reconstituído,584.256
2019,DERIVADOS,-,142.888.747
2019,DERIVADOS,Espumante,52.176
2019,DERIVADOS,Espumante moscatel,515.800
2019,DERIVADOS,Base espumante,-
2019,DERIVADOS,Base espumante moscatel,1.962.443
2019,DERIVADOS,Base Champenoise champanha,274.903
2019,DERIVADOS,Base Charmat champanha,1.188.095
2019,DERIVADOS,Bebida de uva,-
2019,DERIVADOS,Polpa de uva,1.480.269
2019,DERIVADOS,Mosto simples,135.614.344
2019,DERIVADOS,Mosto concentrado,-
2019,DERIVADOS,Mosto de uva com bagaço,645.816
2019,DERIVADOS,Mosto dessulfitado,1.000
2019,DERIVADOS,Mistelas,3.000
2019,DERIVADOS,Néctar de uva,32.519
2019,DERIVADOS,Licorosos,-
2019,DERIVADOS,Compostos,-
2019,DERIVADOS,Jeropiga,-
2019,DERIVADOS,Filtrado,-
2019,DERIVADOS,Frisante,-
2019,DERIVADOS,Vinho leve,-
2019,DERIVADOS,Vinho licoroso,99.485
2019,DERIVADOS,Brandy,-
2019,DERIVADOS,Destilado,-
2019,DERIVADOS,Bagaceira,10.495
2019,DERIVADOS,Licor de bagaceira,1.507
2019,DERIVADOS,Vinagre,76.096
2019,DERIVADOS,Borra líquida,901.431
2019,DERIVADOS,Borra seca,25.996
2019,DERIVADOS,Vinho Composto,-
2019,DERIVADOS,Pisco,3.372
2019,DERIVADOS,Vinho orgânico,-
2019,DERIVADOS,Espumante orgânico,-
2019,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2019,DERIVADOS,Vinho acidificado,-
2019,DERIVADOS,Mosto parcialmente fermentado,-
2019,DERIVADOS,Outros derivados,-
2020,VINHO DE MESA,-,124.200.414
2020,VINHO DE MESA,Tinto,103.916.391
2020,VINHO DE MESA,Branco,19.568.734
2020,VINHO DE MESA,Rosado,715.289
2020,VINHO FINO DE MESA (VINIFERA),-,32.516.686
2020,VINHO FINO DE MESA (VINIFERA),Tinto,15.451.883
2020,VINHO FINO DE MESA (VINIFERA),Branco,15.487.915
2020,VINHO FINO DE MESA (VINIFERA),Rosado,1.576.888
2020,SUCO,-,69.261.287
2020,SUCO,Suco de uva integral,40.718.523
2020,SUCO,Suco de uva concentrado,27.963.865
2020,SUCO,Suco de uva adoçado,107.289
2020,SUCO,Suco de uva orgânico,471.610
2020,SUCO,Suco de uva reconstituído,-
2020,DERIVADOS,-,92.533.804
2020,DERIVADOS,Espumante,32.399
2020,DERIVADOS,Espumante moscatel,689.139
2020,DERIVADOS,Base espumante,-
2020,DERIVADOS,Base espumante moscatel,3.006.705
2020,DERIVADOS,Base Champenoise champanha,200.777
2020,DERIVADOS,Base Charmat champanha,2.487.939
2020,DERIVADOS,Bebida de uva,-
2020,DERIVADOS,Polpa de uva,1.803.472
2020,DERIVADOS,Mosto simples,80.355.474
2020,DERIVADOS,Mosto concentrado,-
2020,DERIVADOS,Mosto de uva com bagaço,3.078.256
2020,DERIVADOS,Mosto dessulfitado,5.000
2020,DERIVADOS,Mistelas,-
2020,DERIVADOS,Néctar de uva,46.000
2020,DERIVADOS,Licorosos,-
2020,DERIVADOS,Compostos,-
2020,DERIVADOS,Jeropiga,2.000
2020,DERIVADOS,Filtrado,-
2020,DERIVADOS,Frisante,-
2020,DERIVADOS,Vinho leve,-
2020,DERIVADOS,Vinho licoroso,48.678
2020,DERIVADOS,Brandy,-
2020,DERIVADOS,Destilado,-
2020,DERIVADOS,Bagaceira,-
2020,DERIVADOS,Licor de bagaceira,5.800
2020,DERIVADOS,Vinagre,10.000
2020,DERIVADOS,Borra líquida,509.378
2020,DERIVADOS,Borra seca,167.587
2020,DERIVADOS,Vinho Composto,-
2020,DERIVADOS,Pisco,1.000
2020,DERIVADOS,Vinho orgânico,18.700
2020,DERIVADOS,Espumante orgânico,-
2020,DERIVADOS,Destilado alcoólico simples de bagaceira,500
2020,DERIVADOS,Vinho acidificado,65.000
2020,DERIVADOS,Mosto parcialmente fermentado,-
2020,DERIVADOS,Outros derivados,-
2021,VINHO DE MESA,-,173.899.995
2021,VINHO DE MESA,Tinto,146.075.996
2021,VINHO DE MESA,Branco,26.432.799
2021,VINHO DE MESA,Rosado,1.391.200
2021,VINHO FINO DE MESA (VINIFERA),-,43.474.998
2021,VINHO FINO DE MESA (VINIFERA),Tinto,20.433.249
2021,VINHO FINO DE MESA (VINIFERA),Branco,20.867.999
2021,VINHO FINO DE MESA (VINIFERA),Rosado,2.173.750
2021,SUCO,-,100.932.264
2021,SUCO,Suco de uva integral,68.038.479
2021,SUCO,Suco de uva concentrado,32.131.218
2021,SUCO,Suco de uva adoçado,40.450
2021,SUCO,Suco de uva orgânico,722.117
2021,SUCO,Suco de uva reconstituído,-
2021,DERIVADOS,-,169.031.493
2021,DERIVADOS,Espumante,70.091
2021,DERIVADOS,Espumante moscatel,11.950
2021,DERIVADOS,Base espumante,5.475.049
2021,DERIVADOS,Base espumante moscatel,5.549.471
2021,DERIVADOS,Base Champenoise champanha,-
2021,DERIVADOS,Base Charmat champanha,-
2021,DERIVADOS,Bebida de uva,2.000
2021,DERIVADOS,Polpa de uva,1.180.578
2021,DERIVADOS,Mosto simples,153.579.926
2021,DERIVADOS,Mosto concentrado,-
2021,DERIVADOS,Mosto de uva com bagaço,618.764
2021,DERIVADOS,Mosto dessulfitado,1.532.000
2021,DERIVADOS,Mistelas,2.500
2021,DERIVADOS,Néctar de uva,18.187
2021,DERIVADOS,Licorosos,-
2021,DERIVADOS,Compostos,-
2021,DERIVADOS,Jeropiga,3.540
2021,DERIVADOS,Filtrado,-
2021,DERIVADOS,Frisante,1.390
2021,DERIVADOS,Vinho leve,-
2021,DERIVADOS,Vinho licoroso,30.000
2021,DERIVADOS,Brandy,120
2021,DERIVADOS,Destilado,-
2021,DERIVADOS,Bagaceira,12.060
2021,DERIVADOS,Licor de bagaceira,-
2021,DERIVADOS,Vinagre,7.500
2021,DERIVADOS,Borra líquida,116.450
2021,DERIVADOS,Borra seca,16.789
2021,DERIVADOS,Vinho Composto,160.000
2021,DERIVADOS,Pisco,-
2021,DERIVADOS,Vinho orgânico,93.884
2021,DERIVADOS,Espumante orgânico,2.412
2021,DERIVADOS,Destilado alcoólico simples de bagaceira,3.000
2021,DERIVADOS,Vinho acidificado,-
2021,DERIVADOS,Mosto parcialmente fermentado,543.510
2021,DERIVADOS,Outros derivados,322
2022,VINHO DE MESA,-,195.031.611
2022,VINHO DE MESA,Tinto,162.844.214
2022,VINHO DE MESA,Branco,30.198.430
2022,VINHO DE MESA,Rosado,1.988.968
2022,VINHO FINO DE MESA (VINIFERA),-,47.511.796
2022,VINHO FINO DE MESA (VINIFERA),Tinto,24.417.918
2022,VINHO FINO DE MESA (VINIFERA),Branco,20.896.613
2022,VINHO FINO DE MESA (VINIFERA),Rosado,2.197.265
2022,SUCO,-,65.809.079
2022,SUCO,Suco de uva integral,35.248.305
2022,SUCO,Suco de uva concentrado,29.892.550
2022,SUCO,Suco de uva adoçado,79.130
2022,SUCO,Suco de uva orgânico,589.094
2022,SUCO,Suco de uva reconstituído,-
2022,DERIVADOS,-,138.501.226
2022,DERIVADOS,Espumante,70.759
2022,DERIVADOS,Espumante moscatel,27.200
2022,DERIVADOS,Base espumante,-
2022,DERIVADOS,Base espumante moscatel,6.308.043
2022,DERIVADOS,Base Champenoise champanha,1.146.717
2022,DERIVADOS,Base Charmat champanha,4.078.766
2022,DERIVADOS,Bebida de uva,-
2022,DERIVADOS,Polpa de uva,387.886
2022,DERIVADOS,Mosto simples,126.048.241
2022,DERIVADOS,Mosto concentrado,-
2022,DERIVADOS,Mosto de uva com bagaço,-
2022,DERIVADOS,Mosto dessulfitado,-
2022,DERIVADOS,Mistelas,-
2022,DERIVADOS,Néctar de uva,-
2022,DERIVADOS,Licorosos,-
2022,DERIVADOS,Compostos,-
2022,DERIVADOS,Jeropiga,5.000
2022,DERIVADOS,Filtrado,-
2022,DERIVADOS,Frisante,-
2022,DERIVADOS,Vinho leve,-
2022,DERIVADOS,Vinho licoroso,67.000
2022,DERIVADOS,Brandy,-
2022,DERIVADOS,Destilado,-
2022,DERIVADOS,Bagaceira,4.998
2022,DERIVADOS,Licor de bagaceira,-
2022,DERIVADOS,Vinagre,16.200
2022,DERIVADOS,Borra líquida,-
2022,DERIVADOS,Borra seca,-
2022,DERIVADOS,Vinho Composto,-
2022,DERIVADOS,Pisco,-
2022,DERIVADOS,Vinho orgânico,88.890
2022,DERIVADOS,Espumante orgânico,-
2022,DERIVADOS,Destilado alcoólico simples de bagaceira,4.300
2022,DERIVADOS,Vinho acidificado,-
2022,DERIVADOS,Mosto parcialmente fermentado,-
2022,DERIVADOS,Outros derivados,247.228
2023,VINHO DE MESA,-,169.762.429
2023,VINHO DE MESA,Tinto,139.320.884
2023,VINHO DE MESA,Branco,27.910.299
2023,VINHO DE MESA,Rosado,2.531.246
2023,VINHO FINO DE MESA (VINIFERA),-,46.268.556
2023,VINHO FINO DE MESA (VINIFERA),Tinto,23.615.783
2023,VINHO FINO DE MESA (VINIFERA),Branco,20.693.437
2023,VINHO FINO DE MESA (VINIFERA),Rosado,1.959.336
2023,SUCO,-,67.045.238
2023,SUCO,Suco de uva integral,38.122.173
2023,SUCO,Suco de uva concentrado,28.216.760
2023,SUCO,Suco de uva adoçado,94.587
2023,SUCO,Suco de uva orgânico,611.718
2023,SUCO,Suco de uva reconstituído,-
2023,DERIVADOS,-,174.716.647
2023,DERIVADOS,Espumante,65.525
2023,DERIVADOS,Espumante moscatel,14.744
2023,DERIVADOS,Base espumante,-
2023,DERIVADOS,Base espumante moscatel,6.734.590
2023,DERIVADOS,Base Champenoise champanha,1.552.243
2023,DERIVADOS,Base Charmat champanha,5.418.118
2023,DERIVADOS,Bebida de uva,1.627
2023,DERIVADOS,Polpa de uva,1.388.251
2023,DERIVADOS,Mosto simples,157.848.983
2023,DERIVADOS,Mosto concentrado,-
2023,DERIVADOS,Mosto de uva com bagaço,7.784
2023,DERIVADOS,Mosto dessulfitado,-
2023,DERIVADOS,Mistelas,600
2023,DERIVADOS,Néctar de uva,70.976
2023,DERIVADOS,Licorosos,-
2023,DERIVADOS,Compostos,-
2023,DERIVADOS,Jeropiga,4.500
2023,DERIVADOS,Filtrado,-
2023,DERIVADOS,Frisante,-
2023,DERIVADOS,Vinho leve,-
2023,DERIVADOS,Vinho licoroso,73.600
2023,DERIVADOS,Brandy,450
2023,DERIVADOS,Destilado,-
2023,DERIVADOS,Bagaceira,-
2023,DERIVADOS,Licor de bagaceira,-
2023,DERIVADOS,Vinagre,9.000
2023,DERIVADOS,Borra líquida,758.140
2023,DERIVADOS,Borra seca,17.200
2023,DERIVADOS,Vinho Composto,-
2023,DERIVADOS,Pisco,-
2023,DERIVADOS,Vinho orgânico,94.150
2023,DERIVADOS,Espumante orgânico,1.365
2023,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2023,DERIVADOS,Vinho acidificado,2.500
2023,DERIVADOS,Mosto parcialmente fermentado,-
2023,DERIVADOS,Outros derivados,652.301
